gnr;jahr;dim;wert
4068;1999;21;-8.06
4068;1999;22;7.29
4071;1999;21;0.69
4071;1999;22;4.58
4072;1999;21;-3.32
4072;1999;22;9.22
4073;1999;21;1.13
4073;1999;22;5.79
4074;1999;21;2.14
4074;1999;22;11.27
4075;1999;21;-0.25
4075;1999;22;4.37
4076;1999;21;-9.33
4076;1999;22;9.46
4077;1999;21;-7.46
4077;1999;22;5.64
4078;1999;21;-14.79
4078;1999;22;3.00
4079;1999;21;-2.34
4079;1999;22;8.57
4080;1999;21;-10.40
4080;1999;22;9.03
4081;1999;21;2.52
4081;1999;22;9.52
4082;1999;21;-5.45
4082;1999;22;6.08
4083;1999;21;-1.35
4083;1999;22;6.38
4084;1999;21;-4.75
4084;1999;22;5.17
4091;1999;21;-1.10
4091;1999;22;7.36
4092;1999;21;-6.71
4092;1999;22;6.95
4093;1999;21;-5.73
4093;1999;22;8.10
4094;1999;21;-13.38
4094;1999;22;10.40
4095;1999;21;0.75
4095;1999;22;4.43
4096;1999;21;-10.68
4096;1999;22;3.76
4097;1999;21;-5.52
4097;1999;22;6.05
4099;1999;21;-7.30
4099;1999;22;11.13
4100;1999;21;-2.40
4100;1999;22;9.34
4104;1999;21;-4.71
4104;1999;22;9.04
4105;1999;21;-13.35
4105;1999;22;12.18
4106;1999;21;-7.21
4106;1999;22;8.66
4107;1999;21;-3.57
4107;1999;22;0.96
4110;1999;21;-3.78
4110;1999;22;8.33
4111;1999;21;1.86
4111;1999;22;8.13
4112;1999;21;1.17
4112;1999;22;5.80
4113;1999;21;-6.25
4113;1999;22;0.93
4114;1999;21;-6.50
4114;1999;22;9.42
4117;1999;21;-13.64
4117;1999;22;6.79
4120;1999;21;-4.63
4120;1999;22;6.92
4121;1999;21;-3.68
4121;1999;22;6.76
4122;1999;21;-3.90
4122;1999;22;7.12
4123;1999;21;-1.13
4123;1999;22;3.55
4124;1999;21;-8.40
4124;1999;22;8.50
4125;1999;21;-2.99
4125;1999;22;7.43
4131;1999;21;-8.75
4131;1999;22;6.56
4132;1999;21;-7.89
4132;1999;22;7.75
4133;1999;21;-15.24
4133;1999;22;2.25
4134;1999;21;-20.75
4134;1999;22;10.81
4135;1999;21;-17.75
4135;1999;22;7.19
4136;1999;21;-15.39
4136;1999;22;12.84
4137;1999;21;-19.31
4137;1999;22;4.72
4138;1999;21;-19.76
4138;1999;22;9.88
4139;1999;21;-12.53
4139;1999;22;5.32
4140;1999;21;-14.75
4140;1999;22;6.60
4141;1999;21;-14.61
4141;1999;22;5.93
4142;1999;21;-20.34
4142;1999;22;5.54
4143;1999;21;-21.79
4143;1999;22;9.01
4144;1999;21;-9.45
4144;1999;22;7.37
4145;1999;21;-11.56
4145;1999;22;6.63
4146;1999;21;-13.26
4146;1999;22;6.05
4147;1999;21;-14.53
4147;1999;22;8.09
4161;1999;21;-5.55
4161;1999;22;1.56
4163;1999;21;-2.56
4163;1999;22;5.11
4164;1999;21;-4.01
4164;1999;22;10.26
4165;1999;21;-0.43
4165;1999;22;2.86
4166;1999;21;-8.04
4166;1999;22;6.73
4167;1999;21;-9.46
4167;1999;22;5.99
4169;1999;21;-2.42
4169;1999;22;2.50
4170;1999;21;-2.48
4170;1999;22;4.74
4172;1999;21;-4.07
4172;1999;22;3.85
4173;1999;21;-10.62
4173;1999;22;4.23
4175;1999;21;-11.12
4175;1999;22;7.05
4176;1999;21;-14.14
4176;1999;22;6.89
4177;1999;21;-2.66
4177;1999;22;3.62
4179;1999;21;-6.37
4179;1999;22;4.56
4181;1999;21;-5.43
4181;1999;22;2.85
4182;1999;21;-10.21
4182;1999;22;5.83
4183;1999;21;-9.29
4183;1999;22;2.68
4184;1999;21;-9.04
4184;1999;22;6.53
4191;1999;21;-4.90
4191;1999;22;4.98
4192;1999;21;-8.79
4192;1999;22;9.25
4193;1999;21;-4.64
4193;1999;22;7.58
4194;1999;21;-9.99
4194;1999;22;9.24
4195;1999;21;-6.29
4195;1999;22;7.61
4196;1999;21;-6.59
4196;1999;22;8.46
4197;1999;21;-11.01
4197;1999;22;8.28
4198;1999;21;-5.76
4198;1999;22;5.71
4199;1999;21;-13.05
4199;1999;22;7.55
4200;1999;21;-13.44
4200;1999;22;6.36
4201;1999;21;1.11
4201;1999;22;6.24
4202;1999;21;-6.36
4202;1999;22;9.15
4203;1999;21;-2.82
4203;1999;22;8.94
4204;1999;21;-5.02
4204;1999;22;4.94
4205;1999;21;-9.01
4205;1999;22;5.31
4206;1999;21;-7.43
4206;1999;22;6.10
4207;1999;21;-7.84
4207;1999;22;3.31
4208;1999;21;-5.07
4208;1999;22;10.37
4209;1999;21;-10.09
4209;1999;22;6.73
4210;1999;21;-5.71
4210;1999;22;7.31
4221;1999;21;-11.86
4221;1999;22;9.05
4222;1999;21;-7.16
4222;1999;22;5.72
4223;1999;21;-10.24
4223;1999;22;9.98
4224;1999;21;-11.85
4224;1999;22;11.67
4226;1999;21;-10.68
4226;1999;22;9.56
4227;1999;21;-12.13
4227;1999;22;9.67
4228;1999;21;-7.58
4228;1999;22;9.44
4229;1999;21;-10.45
4229;1999;22;9.44
4230;1999;21;-4.56
4230;1999;22;5.50
4231;1999;21;-8.04
4231;1999;22;8.85
4232;1999;21;-7.96
4232;1999;22;10.74
4233;1999;21;-9.26
4233;1999;22;11.90
4234;1999;21;-3.97
4234;1999;22;7.64
4235;1999;21;-8.32
4235;1999;22;9.90
4236;1999;21;-4.55
4236;1999;22;7.23
4237;1999;21;-5.09
4237;1999;22;9.50
4238;1999;21;-4.88
4238;1999;22;4.13
4239;1999;21;-6.80
4239;1999;22;11.68
4240;1999;21;-7.04
4240;1999;22;6.46
4251;1999;21;-12.57
4251;1999;22;7.02
4252;1999;21;2.30
4252;1999;22;-0.90
4253;1999;21;4.86
4253;1999;22;4.09
4254;1999;21;-0.98
4254;1999;22;3.11
4255;1999;21;-5.10
4255;1999;22;1.69
4256;1999;21;-1.18
4256;1999;22;-2.95
4257;1999;21;7.13
4257;1999;22;0.69
4258;1999;21;5.18
4258;1999;22;0.30
4259;1999;21;-11.66
4259;1999;22;7.81
4260;1999;21;-2.10
4260;1999;22;3.21
4261;1999;21;-3.30
4261;1999;22;5.51
4262;1999;21;-10.32
4262;1999;22;4.83
4263;1999;21;-0.17
4263;1999;22;1.68
4264;1999;21;-9.28
4264;1999;22;2.15
4271;1999;21;-4.48
4271;1999;22;0.26
4272;1999;21;-16.85
4272;1999;22;9.65
4273;1999;21;-10.85
4273;1999;22;6.14
4274;1999;21;-10.75
4274;1999;22;4.00
4275;1999;21;-15.69
4275;1999;22;8.83
4276;1999;21;-8.25
4276;1999;22;3.86
4277;1999;21;-16.87
4277;1999;22;7.21
4279;1999;21;-10.75
4279;1999;22;6.19
4280;1999;21;-8.25
4280;1999;22;2.74
4281;1999;21;-16.91
4281;1999;22;6.74
4282;1999;21;-8.51
4282;1999;22;5.20
4283;1999;21;-12.67
4283;1999;22;2.57
4284;1999;21;-14.23
4284;1999;22;8.57
4285;1999;21;-9.14
4285;1999;22;1.71
4286;1999;21;-14.11
4286;1999;22;4.00
4287;1999;21;-9.50
4287;1999;22;1.67
4288;1999;21;-19.42
4288;1999;22;8.62
4289;1999;21;-1.89
4289;1999;22;4.68
4301;1999;21;-9.23
4301;1999;22;10.52
4302;1999;21;-13.63
4302;1999;22;6.58
4303;1999;21;-8.85
4303;1999;22;9.56
4304;1999;21;-5.13
4304;1999;22;10.15
4305;1999;21;0.07
4305;1999;22;7.12
4306;1999;21;-10.47
4306;1999;22;4.01
4307;1999;21;-7.55
4307;1999;22;5.33
4308;1999;21;6.24
4308;1999;22;1.81
4309;1999;21;-3.49
4309;1999;22;7.25
4310;1999;21;-8.32
4310;1999;22;3.51
4311;1999;21;-10.64
4311;1999;22;11.03
4312;1999;21;-4.70
4312;1999;22;7.69
4313;1999;21;-10.22
4313;1999;22;10.44
4314;1999;21;-1.08
4314;1999;22;-2.44
4315;1999;21;-5.03
4315;1999;22;3.00
4316;1999;21;-1.58
4316;1999;22;5.29
4317;1999;21;-8.14
4317;1999;22;3.16
4318;1999;21;-4.58
4318;1999;22;6.17
4319;1999;21;-10.20
4319;1999;22;8.93
4320;1999;21;-5.31
4320;1999;22;12.84
4322;1999;21;-0.76
4322;1999;22;5.19
4323;1999;21;-1.57
4323;1999;22;6.58
4401;1999;21;-4.85
4401;1999;22;0.28
4406;1999;21;-21.05
4406;1999;22;1.69
4411;1999;21;-7.04
4411;1999;22;7.54
4416;1999;21;-12.74
4416;1999;22;5.93
4421;1999;21;-1.75
4421;1999;22;6.42
4426;1999;21;-3.97
4426;1999;22;10.01
4431;1999;21;-7.57
4431;1999;22;7.34
4436;1999;21;-5.84
4436;1999;22;0.71
4441;1999;21;-8.11
4441;1999;22;-0.14
4446;1999;21;-14.78
4446;1999;22;7.00
4451;1999;21;-7.27
4451;1999;22;7.79
4461;1999;21;-7.56
4461;1999;22;5.09
4471;1999;21;-7.04
4471;1999;22;7.54
4476;1999;21;-9.36
4476;1999;22;8.05
4486;1999;21;-11.38
4486;1999;22;9.27
4495;1999;21;-13.38
4495;1999;22;9.07
4501;1999;21;-8.05
4501;1999;22;7.00
4506;1999;21;-8.08
4506;1999;22;8.19
4511;1999;21;-12.54
4511;1999;22;10.56
4536;1999;21;-11.81
4536;1999;22;6.78
4545;1999;21;-6.67
4545;1999;22;4.70
4546;1999;21;-11.29
4546;1999;22;7.57
4551;1999;21;-4.48
4551;1999;22;6.81
4561;1999;21;-7.02
4561;1999;22;5.82
4566;1999;21;-1.35
4566;1999;22;4.47
4571;1999;21;-4.27
4571;1999;22;7.31
4590;1999;21;-10.70
4590;1999;22;6.16
4591;1999;21;-7.20
4591;1999;22;7.27
4601;1999;21;-6.05
4601;1999;22;9.41
4606;1999;21;-1.65
4606;1999;22;11.22
4611;1999;21;-8.78
4611;1999;22;6.48
4616;1999;21;-7.88
4616;1999;22;11.06
4621;1999;21;-6.29
4621;1999;22;11.24
4641;1999;21;-2.92
4641;1999;22;6.25
4643;1999;21;0.92
4643;1999;22;7.68
4646;1999;21;-5.83
4646;1999;22;9.95
4651;1999;21;-3.98
4651;1999;22;8.54
4656;1999;21;-7.93
4656;1999;22;9.48
4666;1999;21;-13.19
4666;1999;22;8.96
4671;1999;21;-1.75
4671;1999;22;1.48
4681;1999;21;-9.92
4681;1999;22;10.22
4683;1999;21;-9.11
4683;1999;22;5.21
4691;1999;21;-3.50
4691;1999;22;3.38
4696;1999;21;-3.87
4696;1999;22;6.39
4701;1999;21;-13.08
4701;1999;22;12.10
4711;1999;21;-12.98
4711;1999;22;10.48
4716;1999;21;-10.79
4716;1999;22;11.77
4721;1999;21;-8.24
4721;1999;22;7.67
4723;1999;21;-15.18
4723;1999;22;7.36
4724;1999;21;-5.82
4724;1999;22;6.98
4726;1999;21;-11.20
4726;1999;22;9.62
4741;1999;21;-13.61
4741;1999;22;10.96
4746;1999;21;-6.18
4746;1999;22;8.45
4751;1999;21;-8.88
4751;1999;22;7.00
4756;1999;21;-13.72
4756;1999;22;9.30
4761;1999;21;-8.72
4761;1999;22;5.95
4776;1999;21;-17.25
4776;1999;22;9.70
4781;1999;21;-7.76
4781;1999;22;10.53
4786;1999;21;-6.64
4786;1999;22;4.06
4791;1999;21;-13.61
4791;1999;22;7.34
4801;1999;21;-5.92
4801;1999;22;4.58
4806;1999;21;-11.13
4806;1999;22;7.73
4811;1999;21;-4.53
4811;1999;22;11.25
4816;1999;21;-12.02
4816;1999;22;11.33
4821;1999;21;-5.68
4821;1999;22;10.35
4826;1999;21;-5.79
4826;1999;22;10.34
4831;1999;21;-8.53
4831;1999;22;7.59
4841;1999;21;-10.44
4841;1999;22;8.67
4846;1999;21;-18.55
4846;1999;22;11.60
4851;1999;21;-7.62
4851;1999;22;10.42
4864;1999;21;-5.09
4864;1999;22;6.27
4871;1999;21;-7.69
4871;1999;22;5.01
4881;1999;21;-13.08
4881;1999;22;12.52
4891;1999;21;-9.66
4891;1999;22;11.86
4901;1999;21;-13.57
4901;1999;22;7.32
4911;1999;21;-10.40
4911;1999;22;9.12
4921;1999;21;-11.76
4921;1999;22;8.74
4941;1999;21;-6.92
4941;1999;22;8.73
4946;1999;21;-4.08
4946;1999;22;6.50
4951;1999;21;-10.52
4951;1999;22;11.48
5001;1999;21;-8.15
5001;1999;22;-13.92
5002;1999;21;-2.70
5002;1999;22;-13.05
5003;1999;21;-8.30
5003;1999;22;-4.78
5004;1999;21;-4.49
5004;1999;22;-13.75
5005;1999;21;-4.46
5005;1999;22;-10.91
5006;1999;21;-5.83
5006;1999;22;-10.80
5007;1999;21;-5.75
5007;1999;22;-10.79
5008;1999;21;-7.35
5008;1999;22;-4.95
5009;1999;21;-19.01
5009;1999;22;-7.60
5010;1999;21;-4.53
5010;1999;22;-10.65
5012;1999;21;-15.10
5012;1999;22;-22.08
5013;1999;21;-6.23
5013;1999;22;-14.40
5014;1999;21;-1.25
5014;1999;22;-8.39
5015;1999;21;-7.55
5015;1999;22;-6.84
5017;1999;21;-9.94
5017;1999;22;-10.67
5018;1999;21;-6.25
5018;1999;22;-14.38
5019;1999;21;-2.71
5019;1999;22;-7.13
5048;1999;21;-7.74
5048;1999;22;-5.73
5049;1999;21;-12.37
5049;1999;22;-4.09
5050;1999;21;-9.00
5050;1999;22;-8.21
5061;1999;21;-13.37
5061;1999;22;0.49
5063;1999;21;-7.20
5063;1999;22;-1.19
5064;1999;21;-5.64
5064;1999;22;-11.21
5071;1999;21;-12.91
5071;1999;22;-2.01
5072;1999;21;-7.93
5072;1999;22;-7.92
5073;1999;21;-6.69
5073;1999;22;-13.90
5076;1999;21;-4.07
5076;1999;22;-11.04
5077;1999;21;-12.29
5077;1999;22;-15.63
5078;1999;21;-7.24
5078;1999;22;-6.74
5079;1999;21;-8.20
5079;1999;22;-1.99
5081;1999;21;-8.82
5081;1999;22;-1.27
5091;1999;21;-3.70
5091;1999;22;-2.69
5095;1999;21;-8.58
5095;1999;22;-8.87
5096;1999;21;-2.60
5096;1999;22;0.83
5097;1999;21;-4.52
5097;1999;22;-7.68
5102;1999;21;-2.68
5102;1999;22;-15.32
5105;1999;21;-12.85
5105;1999;22;-4.48
5108;1999;21;-7.38
5108;1999;22;-8.00
5109;1999;21;-11.96
5109;1999;22;-2.82
5112;1999;21;-8.19
5112;1999;22;-6.44
5113;1999;21;-3.73
5113;1999;22;-9.62
5115;1999;21;-5.70
5115;1999;22;-8.39
5117;1999;21;1.21
5117;1999;22;-9.83
5118;1999;21;-3.14
5118;1999;22;-4.80
5119;1999;21;-10.83
5119;1999;22;-25.07
5120;1999;21;-4.39
5120;1999;22;-2.59
5121;1999;21;2.49
5121;1999;22;-2.03
5125;1999;21;-1.91
5125;1999;22;-2.77
5129;1999;21;-1.36
5129;1999;22;-7.05
5131;1999;21;-5.77
5131;1999;22;-9.05
5132;1999;21;-6.98
5132;1999;22;2.64
5135;1999;21;-9.44
5135;1999;22;-14.82
5136;1999;21;0.24
5136;1999;22;-16.88
5137;1999;21;0.27
5137;1999;22;-13.88
5138;1999;21;-6.61
5138;1999;22;-8.76
5141;1999;21;-6.60
5141;1999;22;-8.46
5143;1999;21;-0.23
5143;1999;22;-12.14
5144;1999;21;-4.72
5144;1999;22;-15.04
5146;1999;21;-2.79
5146;1999;22;-7.03
5148;1999;21;-6.87
5148;1999;22;-13.40
5149;1999;21;-2.35
5149;1999;22;-14.98
5151;1999;21;-3.53
5151;1999;22;-6.55
5154;1999;21;-3.99
5154;1999;22;-5.69
5160;1999;21;-3.59
5160;1999;22;-10.43
5161;1999;21;-7.36
5161;1999;22;-4.55
5162;1999;21;-6.81
5162;1999;22;-9.19
5167;1999;21;-8.91
5167;1999;22;-12.27
5171;1999;21;-5.49
5171;1999;22;-9.16
5176;1999;21;-2.82
5176;1999;22;-5.02
5178;1999;21;-2.76
5178;1999;22;-7.91
5180;1999;21;1.68
5180;1999;22;-3.37
5181;1999;21;-0.38
5181;1999;22;-10.35
5186;1999;21;-9.67
5186;1999;22;-9.11
5187;1999;21;-7.00
5187;1999;22;-6.02
5189;1999;21;-7.00
5189;1999;22;-9.06
5192;1999;21;-4.82
5192;1999;22;-7.96
5193;1999;21;-5.21
5193;1999;22;-7.84
5194;1999;21;-4.44
5194;1999;22;-5.07
5195;1999;21;-5.65
5195;1999;22;-9.17
5196;1999;21;-1.04
5196;1999;22;-6.90
5197;1999;21;-6.88
5197;1999;22;-10.08
5198;1999;21;-2.60
5198;1999;22;-8.19
5199;1999;21;-10.62
5199;1999;22;-8.55
5200;1999;21;-2.44
5200;1999;22;-17.64
5202;1999;21;-10.83
5202;1999;22;-10.72
5203;1999;21;-1.07
5203;1999;22;-1.94
5205;1999;21;0.78
5205;1999;22;-8.99
5206;1999;21;-1.32
5206;1999;22;-5.67
5207;1999;21;-3.46
5207;1999;22;-10.57
5208;1999;21;-1.07
5208;1999;22;-6.77
5210;1999;21;-5.17
5210;1999;22;-5.12
5212;1999;21;-2.28
5212;1999;22;-7.24
5213;1999;21;-5.82
5213;1999;22;-4.43
5214;1999;21;-3.02
5214;1999;22;-2.46
5216;1999;21;-5.50
5216;1999;22;-7.73
5219;1999;21;-5.07
5219;1999;22;-15.97
5221;1999;21;-3.71
5221;1999;22;-7.36
5222;1999;21;-2.34
5222;1999;22;-9.68
5225;1999;21;1.92
5225;1999;22;-7.89
5226;1999;21;-5.36
5226;1999;22;-12.61
5227;1999;21;-7.57
5227;1999;22;-12.21
5230;1999;21;-2.22
5230;1999;22;-4.38
5231;1999;21;-6.89
5231;1999;22;-6.48
5233;1999;21;1.31
5233;1999;22;-5.96
5236;1999;21;-0.62
5236;1999;22;-1.88
5237;1999;21;-4.53
5237;1999;22;-12.46
5238;1999;21;-10.70
5238;1999;22;-7.97
5242;1999;21;-5.65
5242;1999;22;-14.69
5249;1999;21;-5.92
5249;1999;22;-9.17
5250;1999;21;-6.32
5250;1999;22;-11.59
5251;1999;21;-7.43
5251;1999;22;-13.66
5254;1999;21;-3.21
5254;1999;22;-10.90
5257;1999;21;-6.00
5257;1999;22;-9.70
5260;1999;21;-8.06
5260;1999;22;-10.13
5263;1999;21;-8.74
5263;1999;22;-10.41
5266;1999;21;-5.56
5266;1999;22;-13.61
5268;1999;21;-2.78
5268;1999;22;-8.76
5269;1999;21;-4.19
5269;1999;22;-11.01
5281;1999;21;-10.85
5281;1999;22;-14.31
5282;1999;21;-7.66
5282;1999;22;-12.05
5283;1999;21;-17.80
5283;1999;22;-10.52
5284;1999;21;-6.17
5284;1999;22;-16.85
5285;1999;21;-9.49
5285;1999;22;-10.78
5286;1999;21;-8.57
5286;1999;22;-8.86
5304;1999;21;-1.62
5304;1999;22;-5.93
5307;1999;21;-8.85
5307;1999;22;-11.19
5309;1999;21;-5.23
5309;1999;22;-23.22
5310;1999;21;-5.86
5310;1999;22;-9.05
5315;1999;21;-5.28
5315;1999;22;-16.85
5317;1999;21;-4.31
5317;1999;22;-9.65
5323;1999;21;-13.67
5323;1999;22;-8.43
5324;1999;21;-6.71
5324;1999;22;-13.41
5396;1999;21;-3.06
5396;1999;22;-11.40
5397;1999;21;-9.18
5397;1999;22;-14.69
5398;1999;21;-4.61
5398;1999;22;-7.21
5401;1999;21;0.85
5401;1999;22;-6.38
5402;1999;21;1.01
5402;1999;22;-8.94
5403;1999;21;6.34
5403;1999;22;-2.26
5404;1999;21;-5.24
5404;1999;22;-8.88
5405;1999;21;3.02
5405;1999;22;-6.78
5406;1999;21;-5.28
5406;1999;22;-7.84
5407;1999;21;7.38
5407;1999;22;-8.32
5408;1999;21;-1.52
5408;1999;22;-2.98
5409;1999;21;2.88
5409;1999;22;-4.86
5410;1999;21;-3.80
5410;1999;22;-1.74
5411;1999;21;1.03
5411;1999;22;-0.19
5412;1999;21;-1.26
5412;1999;22;-8.78
5413;1999;21;-2.40
5413;1999;22;-8.53
5414;1999;21;-0.16
5414;1999;22;-5.93
5415;1999;21;2.53
5415;1999;22;-3.12
5421;1999;21;10.51
5421;1999;22;-7.17
5422;1999;21;9.80
5422;1999;22;-3.88
5423;1999;21;2.50
5423;1999;22;0.75
5424;1999;21;9.34
5424;1999;22;-5.96
5425;1999;21;0.28
5425;1999;22;-0.99
5426;1999;21;7.93
5426;1999;22;2.23
5427;1999;21;8.32
5427;1999;22;0.38
5428;1999;21;2.13
5428;1999;22;-1.07
5429;1999;21;5.57
5429;1999;22;-1.78
5430;1999;21;11.43
5430;1999;22;-0.34
5431;1999;21;-2.18
5431;1999;22;-1.26
5432;1999;21;9.12
5432;1999;22;-5.00
5434;1999;21;6.07
5434;1999;22;-3.25
5435;1999;21;0.59
5435;1999;22;-6.94
5436;1999;21;6.67
5436;1999;22;4.53
5437;1999;21;-2.90
5437;1999;22;-3.70
5451;1999;21;4.44
5451;1999;22;-4.06
5456;1999;21;4.05
5456;1999;22;-1.49
5458;1999;21;4.37
5458;1999;22;-3.85
5464;1999;21;4.59
5464;1999;22;2.67
5471;1999;21;6.25
5471;1999;22;-2.01
5472;1999;21;3.01
5472;1999;22;-4.68
5473;1999;21;5.88
5473;1999;22;-9.94
5474;1999;21;9.85
5474;1999;22;-7.21
5475;1999;21;7.43
5475;1999;22;-10.09
5476;1999;21;11.69
5476;1999;22;-3.79
5477;1999;21;7.92
5477;1999;22;-10.14
5478;1999;21;6.99
5478;1999;22;-2.96
5479;1999;21;6.12
5479;1999;22;0.00
5480;1999;21;2.61
5480;1999;22;-6.52
5481;1999;21;7.11
5481;1999;22;-13.66
5482;1999;21;5.64
5482;1999;22;-5.15
5483;1999;21;9.05
5483;1999;22;-10.99
5484;1999;21;4.65
5484;1999;22;-3.69
5485;1999;21;9.92
5485;1999;22;-4.08
5486;1999;21;2.61
5486;1999;22;-6.80
5487;1999;21;-0.20
5487;1999;22;-7.01
5488;1999;21;8.89
5488;1999;22;-10.68
5489;1999;21;7.82
5489;1999;22;-1.51
5490;1999;21;5.21
5490;1999;22;-10.47
5491;1999;21;-2.71
5491;1999;22;-6.02
5492;1999;21;5.51
5492;1999;22;-6.07
5493;1999;21;3.71
5493;1999;22;-2.55
5494;1999;21;9.69
5494;1999;22;-6.85
5495;1999;21;7.15
5495;1999;22;-8.91
5496;1999;21;4.12
5496;1999;22;-10.84
5497;1999;21;7.15
5497;1999;22;-9.00
5498;1999;21;6.60
5498;1999;22;-6.65
5499;1999;21;5.53
5499;1999;22;-0.36
5500;1999;21;6.38
5500;1999;22;-0.78
5501;1999;21;4.24
5501;1999;22;-0.08
5503;1999;21;8.14
5503;1999;22;-8.38
5511;1999;21;7.46
5511;1999;22;-5.67
5512;1999;21;6.68
5512;1999;22;-3.43
5513;1999;21;1.07
5513;1999;22;-0.04
5514;1999;21;5.93
5514;1999;22;-2.33
5515;1999;21;5.26
5515;1999;22;-8.75
5516;1999;21;7.47
5516;1999;22;-4.92
5518;1999;21;6.17
5518;1999;22;-9.45
5520;1999;21;-0.59
5520;1999;22;-2.99
5521;1999;21;4.47
5521;1999;22;-5.26
5522;1999;21;5.54
5522;1999;22;-5.17
5523;1999;21;5.46
5523;1999;22;-7.88
5527;1999;21;4.68
5527;1999;22;-7.68
5529;1999;21;4.96
5529;1999;22;-0.99
5530;1999;21;0.20
5530;1999;22;-1.54
5531;1999;21;8.88
5531;1999;22;-7.45
5533;1999;21;3.05
5533;1999;22;-4.26
5534;1999;21;5.11
5534;1999;22;0.10
5535;1999;21;1.88
5535;1999;22;-12.71
5537;1999;21;1.12
5537;1999;22;-3.59
5539;1999;21;1.97
5539;1999;22;-2.44
5540;1999;21;8.41
5540;1999;22;-3.81
5541;1999;21;2.19
5541;1999;22;-0.35
5551;1999;21;2.62
5551;1999;22;-3.52
5552;1999;21;1.30
5552;1999;22;-6.60
5553;1999;21;1.50
5553;1999;22;-4.10
5554;1999;21;0.90
5554;1999;22;-2.12
5555;1999;21;5.46
5555;1999;22;-5.67
5556;1999;21;5.08
5556;1999;22;-6.70
5557;1999;21;-4.34
5557;1999;22;-1.75
5559;1999;21;2.06
5559;1999;22;-0.91
5560;1999;21;3.22
5560;1999;22;-7.69
5561;1999;21;5.58
5561;1999;22;-6.53
5562;1999;21;-2.50
5562;1999;22;-2.95
5563;1999;21;-0.01
5563;1999;22;-5.91
5564;1999;21;1.51
5564;1999;22;-0.15
5565;1999;21;4.47
5565;1999;22;-4.27
5566;1999;21;-1.92
5566;1999;22;-11.70
5568;1999;21;1.23
5568;1999;22;-12.19
5571;1999;21;4.17
5571;1999;22;-10.93
5581;1999;21;10.50
5581;1999;22;-6.40
5582;1999;21;6.29
5582;1999;22;-12.60
5583;1999;21;4.56
5583;1999;22;-7.39
5584;1999;21;9.58
5584;1999;22;-8.30
5585;1999;21;14.12
5585;1999;22;-2.01
5586;1999;21;7.98
5586;1999;22;-14.36
5587;1999;21;8.72
5587;1999;22;-2.93
5588;1999;21;8.91
5588;1999;22;-2.59
5589;1999;21;4.11
5589;1999;22;-11.84
5590;1999;21;10.97
5590;1999;22;-3.97
5591;1999;21;2.28
5591;1999;22;-15.49
5592;1999;21;4.43
5592;1999;22;-11.71
5601;1999;21;6.54
5601;1999;22;-4.43
5604;1999;21;1.85
5604;1999;22;-4.52
5606;1999;21;10.30
5606;1999;22;-2.98
5607;1999;21;4.18
5607;1999;22;-2.98
5609;1999;21;7.37
5609;1999;22;-4.30
5610;1999;21;11.37
5610;1999;22;-9.08
5611;1999;21;8.05
5611;1999;22;-5.29
5613;1999;21;9.05
5613;1999;22;-2.44
5621;1999;21;8.46
5621;1999;22;-6.87
5622;1999;21;6.38
5622;1999;22;-0.94
5623;1999;21;8.59
5623;1999;22;1.74
5624;1999;21;6.29
5624;1999;22;-11.73
5625;1999;21;9.77
5625;1999;22;-4.75
5627;1999;21;1.38
5627;1999;22;-18.14
5628;1999;21;8.98
5628;1999;22;1.45
5629;1999;21;7.25
5629;1999;22;-8.82
5631;1999;21;12.46
5631;1999;22;-2.38
5632;1999;21;5.41
5632;1999;22;-7.73
5633;1999;21;7.82
5633;1999;22;-4.78
5634;1999;21;10.62
5634;1999;22;-4.83
5635;1999;21;5.04
5635;1999;22;-11.99
5636;1999;21;12.65
5636;1999;22;-8.71
5637;1999;21;8.39
5637;1999;22;-4.51
5638;1999;21;9.14
5638;1999;22;-4.76
5639;1999;21;12.75
5639;1999;22;-3.21
5640;1999;21;14.04
5640;1999;22;-5.70
5642;1999;21;7.39
5642;1999;22;-9.69
5643;1999;21;8.72
5643;1999;22;-8.26
5644;1999;21;12.56
5644;1999;22;-10.48
5645;1999;21;12.44
5645;1999;22;-2.88
5646;1999;21;9.40
5646;1999;22;-4.56
5648;1999;21;8.82
5648;1999;22;1.11
5649;1999;21;8.43
5649;1999;22;-8.57
5650;1999;21;6.91
5650;1999;22;-1.75
5651;1999;21;5.97
5651;1999;22;-4.59
5652;1999;21;6.80
5652;1999;22;-4.06
5653;1999;21;11.00
5653;1999;22;0.08
5654;1999;21;10.74
5654;1999;22;-5.46
5655;1999;21;9.88
5655;1999;22;-3.18
5661;1999;21;2.18
5661;1999;22;-3.79
5662;1999;21;13.32
5662;1999;22;-16.24
5663;1999;21;2.94
5663;1999;22;-5.59
5665;1999;21;-6.33
5665;1999;22;3.62
5666;1999;21;-2.86
5666;1999;22;-3.98
5668;1999;21;-3.83
5668;1999;22;-5.44
5669;1999;21;-1.10
5669;1999;22;-4.08
5671;1999;21;2.22
5671;1999;22;4.37
5672;1999;21;4.68
5672;1999;22;7.53
5673;1999;21;4.92
5673;1999;22;-6.41
5674;1999;21;6.94
5674;1999;22;-8.07
5675;1999;21;-3.32
5675;1999;22;-5.65
5678;1999;21;2.58
5678;1999;22;-6.49
5680;1999;21;1.62
5680;1999;22;-11.29
5683;1999;21;4.69
